"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"

1581,"1","Спасибо ","2025-05-13T08:58:28.735875Z",3895084,3.369,5,"Вопрос решен","2025-05-13T08:58:28.735875Z","","","","",""

1582,"1","Спасибо ","2025-05-13T08:58:28.735875Z",3895084,13.759,5,"Вопрос решен","2025-05-13T23:47:13.114011Z","","","","",""

1583,"1","спасибо. ","2025-05-13T08:58:28.735875Z",3895126,7.866,5,"Вопрос решен","2025-05-13T08:58:28.735875Z","","","","",""

1584,"1","Спасибо за оперативность 💫💫💫","2025-05-13T08:58:28.735875Z",3895181,11.678,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-13T23:47:21.074722Z","","","","",""

1585,"1","Все отлично! Спасибо ","2025-05-13T08:58:28.738875Z",3895221,7.805,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T23:47:27.821971Z","","","","",""

1586,"1","Спасибо, большое!!!","2025-05-13T08:58:28.738875Z",3895423,5.824,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T23:47:31.006558Z","","","","",""

1587,"1","Спасибо  большое ! ","2025-05-13T08:58:28.738875Z",3895493,3.444,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T08:58:28.738875Z","","","","",""

1588,"1","Быстро и оперативно ","2025-05-13T08:58:28.738875Z",3895519,7.643000000000001,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-13T23:47:37.017928Z","","","","",""

1589,"1","Спасибо ","2025-05-13T08:58:28.738875Z",3895561,5.0809999999999995,5,"Вопрос решен","2025-05-13T23:47:40.410761Z","","","","",""

1590,"1","все отлично","2025-05-13T08:58:28.738875Z",3895566,4.5169999999999995,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T23:47:44.618206Z","","","","",""

1591,"1","Оперативно. Пока работает ","2025-05-13T08:58:28.739874Z",3895624,19.875,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-13T23:48:04.470097Z","","","","",""

1592,"1","Лика, спасибо Вам за оперативный ответ и подробные разъяснения по работе с приложением! ","2025-05-13T08:58:28.739874Z",3895634,12.033000000000001,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-13T23:48:14.127244Z","","","","",""

1593,"1","Спасибо большое ","2025-05-13T08:58:28.739874Z",3895642,10.698,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T23:48:23.325873Z","","","","",""

1594,"1","Отличный сотрудник ","2025-05-13T08:58:28.739874Z",3895794,4.498,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-13T23:48:27.426041Z","","","","",""

1595,"1","Спасибо Мастеру Олегу!","2025-05-13T08:58:28.739874Z",3895805,4.614,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-13T23:48:31.991722Z","","","","",""

1596,"1","Для точной оценки нужно пережить зиму и понять, лучше стало или нет","2025-05-13T08:58:28.739874Z",3895874,9.05,5,"Другое","2025-05-13T08:58:28.739874Z","","","","",""

1597,"1","Спасибо большое за оперативность!)👍 Уже оценили песочек - очень хороший, чистый))) Дети были очень рады что в песочнице достаточное количество песка!)) 🤗","2025-05-13T08:58:28.739874Z",3895925,56.001999999999995,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T23:49:23.174210Z","","","","",""

1598,"1","Быстро.Качественно.","2025-05-13T08:58:28.739874Z",3896179,6.568,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-13T23:49:27.726253Z","","","","",""

1599,"1","Спасибо большое всё решили быстро!","2025-05-13T08:58:28.739874Z",3896191,19.811,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-13T23:49:40.767553Z","","","","",""

1600,"1","оперативно, быстро .","2025-05-13T08:58:28.739874Z",3896230,19.413999999999998,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-13T23:49:59.374140Z","","","","",""

1601,"1","Спасибо","2025-05-13T08:58:28.739874Z",3896394,6.137,5,"Вопрос решен","2025-05-13T23:50:01.998699Z","","","","",""

1602,"1","оказали не только услугу по приобретению ключа,но ещё установили приложение УК Самолёт!!!","2025-05-13T08:58:28.739874Z",3896480,7.819,5,"Вопрос решен","2025-05-13T08:58:28.739874Z","","","","",""

1603,"1","Приходил мастер все отрегулировал большое спасибо ","2025-05-13T08:58:28.739874Z",3896509,14.132,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T23:52:08.431513Z","","","","",""

1604,"1","Оперативно ","2025-05-13T08:58:28.739874Z",3896614,3.6710000000000003,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-13T23:52:11.246770Z","","","","",""

1605,"1","спасибо за консультацию","2025-05-13T08:58:28.739874Z",3896717,3.383,5,"Вопрос решен","2025-05-13T08:58:28.739874Z","","","","",""

1606,"1","Парни (установщики) отработали на 5+, а вот упаковка не очень , тк не полный комплект фурнитуры (отсутствовали в комплекте нижняя ответка, пришлось колхозить и отпиливать кусок от старой ответки, а также шурупы отсутствовали)","2025-05-13T08:58:28.739874Z",3896735,9.386,5,"Другое","2025-05-13T08:58:28.739874Z","","","","",""

1607,"1","Спасибо! Всё хорошо ","2025-05-13T08:58:28.739874Z",3896818,2.636,5,"Вопрос решен","2025-05-13T08:58:28.739874Z","","","","",""

1608,"1","Все ок","2025-05-13T08:58:28.739874Z",3896822,1.38,5,"Вопрос решен","2025-05-13T08:58:28.739874Z","","","","",""

1609,"1","Сразу бы так","2025-05-13T08:58:28.739874Z",3896870,1.356,5,"Вопрос решен","2025-05-13T08:58:28.739874Z","","","","",""

1610,"1"," Ответ получен. 
Спасибо, что результатом стало уточнение и меня поняли. 
","2025-05-13T08:58:28.739874Z",3896928,19.885,5,"Вопрос решен","2025-05-13T08:58:28.739874Z","","","","",""

1611,"1","Благодарю за обратную связь. 
За возможность добавить необходимый документ в ЛК приложения и тем самым решить вопрос, не посещая клиентский офис. 
При звонке было вежливое, доброжелательное отношение. ","2025-05-13T08:58:28.740874Z",3896945,35.495,5,"Вопрос решен","2025-05-13T23:53:04.831464Z","","","","",""

1612,"1","Прислали на следующий день.
","2025-05-13T08:58:28.740874Z",3896981,7.3149999999999995,5,"Другое","2025-05-13T23:53:09.179542Z","","","","",""

1613,"1","Очень быстро отреагировали. Работа качественная!","2025-05-13T08:58:28.740874Z",3897000,62.464,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-13T23:54:13.756471Z","","","","",""

1614,"1","Ну устранено","2025-05-13T08:58:28.740874Z",3897003,4.94,1,"Другое","2025-05-13T08:58:28.740874Z","","","","",""

1615,"1","спасибо за подсказки и внимательное отношение ","2025-05-13T08:58:28.740874Z",3897016,5.166,5,"Вопрос решен","2025-05-13T08:58:28.740874Z","","","","",""

1616,"1","Сантехник связался сразу. Вопрос решен. ","2025-05-13T08:58:28.740874Z",3897067,173.69,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-13T23:54:28.428687Z","","","","",""

1617,"1","Спасибо технику)","2025-05-13T08:58:28.740874Z",3897113,14.887,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-13T23:54:41.465729Z","","","","",""

1618,"1","Благодарю.  Всё отлично 👍. ","2025-05-13T08:58:28.740874Z",3897118,47.883,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T23:55:25.849862Z","","","","",""

1619,"1","Спасибо!","2025-05-13T08:58:28.740874Z",3897184,5.043,5,"Вопрос решен","2025-05-13T23:55:29.062018Z","","","","",""

1620,"1","спасибо ","2025-05-13T08:58:28.740874Z",3897192,4.254,5,"Вопрос решен","2025-05-13T23:55:31.264970Z","","","","",""

1621,"1","Сантехник был ","2025-05-13T08:58:28.740874Z",3897201,4.582,5,"Другое","2025-05-13T23:55:36.289107Z","","","","",""

1622,"1","подсказали куда обратиться для решения вопроса","2025-05-13T08:58:28.740874Z",3897252,9.123000000000001,5,"Другое","2025-05-13T23:55:42.847731Z","","","","",""

1623,"1","Спасибо большое за информацию. Татьяна молодец!","2025-05-13T08:58:28.740874Z",3897281,8.34,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-13T23:55:48.168147Z","","","","",""

1624,"1","электрик пришёл в день обращения, снял показания, счеткик работает, сотрудник вежливый. благодарю. ","2025-05-13T08:58:28.740874Z",3897654,15.395,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-13T23:55:56.715269Z","","","","",""

1625,"1","Все было сделано быстро и качественно.","2025-05-13T08:58:28.740874Z",3897730,24.468,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-13T23:57:35.681943Z","","","","",""

1626,"1","Все было сделано быстро и качественно.","2025-05-13T08:58:28.740874Z",3897737,12.481000000000002,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-13T23:57:47.450686Z","","","","",""

1627,"1","Все было сделано быстро и качественно.","2025-05-13T08:58:28.740874Z",3897741,13.425,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-13T23:58:26.028585Z","","","","",""

1628,"1","Спасибо","2025-05-13T08:58:28.740874Z",3897826,1.964,5,"Вопрос решен","2025-05-13T08:58:28.740874Z","","","","",""

1629,"1","Напор стал гораздо сильнее, небо и земля. Быстро поняли причину слабого напора. Спасибо ","2025-05-13T08:58:28.740874Z",3897831,17.226,5,"Вопрос решен","2025-05-13T23:58:37.514088Z","","","","",""

1630,"1","Спасибо за вашу работу! Вычислить бы, кто вырвал предыдущий доводчик и наказать! А вам спасибо!","2025-05-13T08:58:28.740874Z",3898045,18.78,5,"Вопрос решен","2025-05-13T23:58:46.977819Z","","","","",""

1631,"1","да открыла спасибо
","2025-05-13T08:58:28.740874Z",3898232,4.588,5,"Вопрос решен","2025-05-13T08:58:28.740874Z","","","","",""

1632,"1","быстро позвонили, пришли все сделали,спасибо ","2025-05-13T08:58:28.744401Z",3898417,9.737,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-13T23:58:54.371383Z","","","","",""

1633,"1","Молодцы, очень оперативно!!!!! Прям минус одна головная боль ","2025-05-13T08:58:28.744401Z",3898427,99.392,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:00:24.755027Z","","","","",""

1634,"1","Очень быстро, качественно. Спасибо! 🤝","2025-05-13T08:58:28.744401Z",3898572,9.878,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-14T00:00:29.491094Z","","","","",""

1635,"1","спасибо большое за разъяснения и за оперативность","2025-05-13T08:58:28.744401Z",3898709,122.56200000000001,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:02:35.686906Z","","","","",""

1636,"1","Спасибо 
","2025-05-13T08:58:28.744401Z",3898733,6.0169999999999995,5,"Вопрос решен","2025-05-14T00:02:39.704700Z","","","","",""

1637,"1","сотрудники работают на 5+ ! мгновенно обрабатываются заявки, ответ поступает сразу и всё решается.отличный сервис, очень приятно)","2025-05-13T08:58:28.744401Z",3898761,14.472,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:02:48.547105Z","","","","",""

1638,"1","Быстро и понятно ","2025-05-13T08:58:28.745401Z",3898762,19.062,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:03:10.716525Z","","","","",""

1639,"1","Спасибо за консультацию!","2025-05-13T08:58:28.745401Z",3898819,1.874,5,"Вопрос решен","2025-05-13T08:58:28.745401Z","","","","",""

1640,"1","спасибо за оперативность ","2025-05-13T08:58:28.745401Z",3898847,3.48,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:03:15.272487Z","","","","",""

1641,"1","спасибо","2025-05-13T08:58:28.745401Z",3898925,1.467,5,"Вопрос решен","2025-05-13T08:58:28.745401Z","","","","",""

1642,"1","Просто и удобно, а также быстро и экономия времени и ресурсов
.","2025-05-13T08:58:28.745401Z",3899012,12.157,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:03:24.260896Z","","","","",""

1643,"1","Отлично!","2025-05-13T08:58:28.745401Z",3899166,2.8289999999999997,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:03:26.684924Z","","","","",""

1644,"1","Спасибо! ","2025-05-13T08:58:28.745401Z",3899751,4.965,5,"Вопрос решен","2025-05-14T00:03:29.040565Z","","","","",""

1645,"1","Норм","2025-05-13T08:58:28.745401Z",3899781,2.876,5,"Вопрос решен","2025-05-13T08:58:28.745401Z","","","","",""

1646,"1","Отлично все сделано 5 балов.","2025-05-13T08:58:28.745401Z",3899842,5.845,5,"Вопрос решен","2025-05-13T08:58:28.745401Z","","","","",""

1647,"1","четвёрка за то что выслали только со второго раза. 
нужную квитанцию! ","2025-05-13T08:58:28.745401Z",3899902,2.173,4,"Другое","2025-05-13T08:58:28.745401Z","","","","",""

1648,"1","Спасибо! ","2025-05-13T08:58:28.745401Z",3899994,2.867,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-13T08:58:28.745401Z","","","","",""

1649,"1","отлично👍👏😆","2025-05-13T08:58:28.745401Z",3900024,2.15,5,"Вопрос решен","2025-05-13T08:58:28.745401Z","","","","",""

1650,"1","спс","2025-05-13T08:58:28.745401Z",3900150,1.774,5,"Вопрос решен","2025-05-13T08:58:28.745401Z","","","","",""

1651,"1","Спасибо большое, все получила ","2025-05-13T08:58:28.745401Z",3900408,2.807,5,"Вопрос решен","2025-05-13T08:58:28.745401Z","","","","",""

1652,"1","Спасибо ,очень оперативно ","2025-05-13T08:58:28.745401Z",3900525,5.487,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:04:04.706724Z","","","","",""

1653,"1","благодарю мастера, всё объяснил и дал рекомендации","2025-05-13T08:58:28.745401Z",3900539,15.625,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:04:12.745075Z","","","","",""

1654,"1","Ребята молодцы","2025-05-13T08:58:28.745401Z",3900559,16.884,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:04:28.616091Z","","","","",""

1655,"1","Спасибо за оперативное решение","2025-05-13T08:58:28.745401Z",3900602,7.515000000000001,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:04:31.077815Z","","","","",""

1656,"1","спасибо","2025-05-13T08:58:28.745401Z",3900618,1.387,5,"Вопрос решен","2025-05-13T08:58:28.745401Z","","","","",""

1657,"1","спасибо!
","2025-05-13T08:58:28.745401Z",3900686,108.765,5,"Вопрос решен","2025-05-14T00:04:36.489194Z","","","","",""

1658,"1","оперативно, спасибо","2025-05-13T08:58:28.746400Z",3900690,2.7750000000000004,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:04:38.969104Z","","","","",""

1659,"1","Большое спасибо мастеру!","2025-05-13T08:58:28.746400Z",3900869,8.965,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:04:43.671094Z","","","","",""

1660,"1","к оказанию самой услуги и сантехнику претензий нет. а вот, то что отключения происходят регулярно - крайне негативно сказывается на впечатление о компании Самолет УК","2025-05-13T08:58:28.746400Z",3900886,21.779,5,"Другое","2025-05-13T08:58:28.746400Z","","","","",""

1661,"1","Спасибо!","2025-05-13T08:58:28.746400Z",3901066,5.729,5,"Вопрос решен","2025-05-14T00:04:50.508823Z","","","","",""

1662,"1","спасибо! ","2025-05-13T08:58:28.746400Z",3901093,1.761,5,"Вопрос решен","2025-05-13T08:58:28.746400Z","","","","",""

1663,"1","Специалист компетентно объяснил, что необходимо сделать таких случаях! Игорь Золотухин 👍","2025-05-13T08:58:28.746400Z",3901101,52.197,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:04:58.177941Z","","","","",""

1664,"1","Быстро и чётко","2025-05-13T08:58:28.746400Z",3901168,3.2119999999999997,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:05:00.778218Z","","","","",""

1665,"1","Всё хорошо","2025-05-13T08:58:28.746400Z",3901182,2.62,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:05:03.454062Z","","","","",""

1666,"1","Владимир грамотно и здорово и быстро все сделал","2025-05-13T08:58:28.746400Z",3901194,7.301,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:05:08.417884Z","","","","",""

1667,"1","Отличный сервис! ","2025-05-13T08:58:28.746400Z",3901238,6.816,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:05:16.490592Z","","","","",""

1668,"1","огромное спасибо","2025-05-13T08:58:28.746400Z",3901247,15.553999999999998,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:05:35.080771Z","","","","",""

1669,"1","Спасибо! Сервис работает, это самое главное :)","2025-05-13T08:58:28.746400Z",3901257,5.954,5,"Вопрос решен","2025-05-13T08:58:28.746400Z","","","","",""

1670,"1","Все отлично,позвонили,ответ предоставили ","2025-05-13T08:58:28.746400Z",3901356,8.047,5,"Вопрос решен","2025-05-13T08:58:28.746400Z","","","","",""

1671,"1","Заявка была отработана в течение 5-ти минут.  Благодарю за оперативность!","2025-05-13T08:58:28.746400Z",3901414,8.918,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:06:12.327040Z","","","","",""

1672,"1","Все отлично, спасибо","2025-05-13T08:58:28.746400Z",3901433,1.697,5,"Вопрос решен","2025-05-13T08:58:28.746400Z","","","","",""

1673,"1","Оперативное решение! Спасибо)","2025-05-13T08:58:28.746400Z",3901446,7.411,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:06:20.673933Z","","","","",""

1674,"1","Татьяна оперативно решила вопрос,очень отзывчивая 👍","2025-05-13T08:58:28.746400Z",3901616,7.263999999999999,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:06:29.117980Z","","","","",""

1675,"1","Все гуд","2025-05-13T08:58:28.746400Z",3901836,1.925,5,"Вопрос решен","2025-05-13T08:58:28.746400Z","","","","",""

1676,"1","Все отлично.👍","2025-05-13T08:58:28.746400Z",3901932,3.722,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:06:34.740542Z","","","","",""

1677,"1","Поприветствовали, предложили присесть. Всё быстро оформили. Спасибо. ","2025-05-13T08:58:28.746400Z",3901987,12.117999999999999,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:07:03.596916Z","","","","",""

1678,"1","Спасибо что убрали надпись. Думал, будет аккуратнее ","2025-05-13T08:58:28.747400Z",3902000,8.271,4,"Вопрос решен","2025-05-13T08:58:28.747400Z","","","","",""

1679,"1","все быстро и четко ","2025-05-13T08:58:28.749400Z",3902088,10.876,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:07:25.110168Z","","","","",""

1680,"1","Добрый день! Заявка была выполнена качественно, сотрудники грамотные,очень вежливые, большое им спасибо! ","2025-05-13T08:58:28.749400Z",3902093,15.906,5,"{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:07:32.557098Z","","","","",""

1681,"1","спасибо за помощь от подключившихся инженеров.","2025-05-13T08:58:28.749400Z",3902383,31.199,5,"Вопрос решен","2025-05-13T08:58:28.749400Z","","","","",""

1682,"1","Замечательный мастер! Все очень оперативно и качественно. Добрый человек с золотыми руками! Огромное спасибо!!!","2025-05-13T08:58:28.749400Z",3902482,13.81,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:18:30.532351Z","","","","",""

1683,"1","Благодарю, хотя я уже давно просила и получаю на эл.почту, но почему-то ещё и бумажные получала.","2025-05-13T08:58:28.749400Z",3902496,20.299,5,"Другое","2025-05-14T00:18:37.980943Z","","","","",""

1684,"1","Вопрос был решен оперативно) спасибо большое!","2025-05-13T08:58:28.749400Z",3902529,10.654,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:18:44.632990Z","","","","",""

1685,"1","Молодцы!","2025-05-13T08:58:28.749400Z",3902558,2.586,5,"Вопрос решен","2025-05-13T08:58:28.749400Z","","","","",""

1686,"1","Все ок ) спасибо ","2025-05-13T08:58:28.750399Z",3902632,1.875,5,"Вопрос решен","2025-05-13T08:58:28.750399Z","","","","",""

1687,"1","красавцы, быстро,  оперативно,  очень приятно в общении ","2025-05-13T08:58:28.750399Z",3902786,17.872,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:18:56.350734Z","","","","",""

1688,"1","Хорошее обслуживание)","2025-05-13T08:58:28.750399Z",3902795,9.132,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-14T00:19:03.021545Z","","","","",""

1689,"1","Спасибо ","2025-05-13T08:58:28.750399Z",3903165,7.756,5,"Вопрос решен","2025-05-14T00:19:14.074712Z","","","","",""

1690,"1","Спасибо!","2025-05-13T08:58:28.750399Z",3903196,42.874,5,"Вопрос решен","2025-05-14T00:19:17.518080Z","","","","",""

1691,"1","спасибо за оперативность","2025-05-13T08:58:28.750399Z",3903218,6.058,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:19:22.107408Z","","","","",""

1692,"1","спасибо!","2025-05-13T08:58:28.750399Z",3903268,7.334,5,"Вопрос решен","2025-05-14T00:19:26.153234Z","","","","",""

1693,"1","Оперативно как всегда ","2025-05-13T08:58:28.750399Z",3903272,6.304,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:19:31.173176Z","","","","",""

1694,"1","спасибо ","2025-05-13T08:58:28.750399Z",3903277,5.318,5,"Вопрос решен","2025-05-14T00:19:49.149061Z","","","","",""

1695,"1","Большое спасибо , оперативно поставили ограничители ","2025-05-13T08:58:28.750399Z",3903349,13.775,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:19:59.033514Z","","","","",""

1696,"1","одну звезду сняла за то,что отличается цвет плитки)","2025-05-13T08:58:28.750399Z",3903374,12.731,4,"Другое","2025-05-13T08:58:28.750399Z","","","","",""

1697,"1","спасибо! быстро и оперативно","2025-05-13T08:58:28.750399Z",3903406,7.177,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:20:06.320181Z","","","","",""

1698,"1","Горячая вода появилась.
","2025-05-13T08:58:28.750399Z",3903436,6.455,5,"Вопрос решен","2025-05-13T08:58:28.750399Z","","","","",""

1699,"1","Оперативно, спасибо
","2025-05-13T08:58:28.750399Z",3903453,4.1419999999999995,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:20:12.689000Z","","","","",""

1700,"1","Спасибо за оперативность ","2025-05-13T08:58:28.750399Z",3903479,8.307,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:20:17.970536Z","","","","",""

1701,"1","Спасибо за оперативность ","2025-05-13T08:58:28.750399Z",3903480,83.441,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:20:22.446009Z","","","","",""

1702,"1","Спасибо большое за оперативность 🙌🏻🌸","2025-05-13T08:58:28.750399Z",3903556,4.727,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:20:29.221554Z","","","","",""

1703,"1","Вот теперь молодцы ","2025-05-13T08:58:28.750399Z",3903607,7.61,5,"Вопрос решен","2025-05-14T00:20:33.333897Z","","","","",""

1704,"1","все отлично бистро устранили мастер хороши","2025-05-13T08:58:28.750399Z",3903626,10.210999999999999,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:20:42.366658Z","","","","",""

1705,"1","спасибо, проблема была решена","2025-05-13T08:58:28.751401Z",3903666,6.835,5,"Вопрос решен","2025-05-14T00:20:47.648001Z","","","","",""

1706,"1","спасибо за оперативность и грамотный, развёрнутый ответ) 
","2025-05-13T08:58:28.751401Z",3903709,12.203,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T00:21:01.381543Z","","","","",""

1707,"1","Спасибо большое! Заявка выполнена быстро и качественно!","2025-05-13T08:58:28.751401Z",3903741,14.301,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:21:14.489458Z","","","","",""

1708,"1","Огромное спасибо ","2025-05-13T08:58:28.751401Z",3903798,4.63,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:21:53.013723Z","","","","",""

1709,"1","Супер!!!","2025-05-13T08:58:28.751401Z",3903951,9.888,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:21:49.592169Z","","","","",""

1710,"1","Выполнено быстро и качественно!","2025-05-13T08:58:28.751401Z",3903997,8.035,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Вопрос решен""]}","2025-05-14T00:21:57.770586Z","","","","",""

1711,"1","Всё  понятно объяснили.","2025-05-13T08:58:28.751401Z",3904073,4.259,5,"Вопрос решен","2025-05-13T08:58:28.751401Z","","","","",""

1712,"1","Большое спасибо Василию за проделанную работу!","2025-05-13T08:58:28.751401Z",3904265,9.520999999999999,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:22:37.784079Z","","","","",""

1713,"1","Благодарю, помогли, а то до Вас никто не мог решить эту проблему, еще раз спасибо)","2025-05-13T08:58:28.751401Z",3904421,14.794999999999998,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T00:22:43.363699Z","","","","",""

