"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
1850,"1","Спасибо большое, что починили домофон. ","2025-05-14T09:10:25.562471Z",3890030.0,5.586,5.0,"Вопрос решен","2025-05-14T09:10:25.562471Z","","","","",""

1851,"1","Отличная работа","2025-05-14T09:10:34.122837Z",3890209.0,6.401,5.0,"Вопрос решен","2025-05-14T09:10:34.122837Z","","","","",""

1852,"1","Спасибо огромное за помощь!","2025-05-14T09:11:15.255507Z",3890231.0,30.86,5.0,"Вопрос решен","2025-05-14T09:11:15.255507Z","","","","",""

1853,"1","обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ","2025-05-14T09:11:28.221797Z",3890239.0,10.461,5.0,"Вопрос решен","2025-05-14T09:11:28.221797Z","","","","",""

1854,"1","отличная работа. теперь дверь закрывается плавно. спасибо. ","2025-05-14T09:11:39.459839Z",3890275.0,8.232,5.0,"Вопрос решен","2025-05-14T09:11:39.459839Z","","","","",""

1855,"1","спасибо","2025-05-14T09:11:46.299193Z",3890303.0,5.143,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:11:46.299193Z","","","","",""

1856,"1","спасибо большое ","2025-05-14T09:11:54.978230Z",3890389.0,6.472,5.0,"Вопрос решен","2025-05-14T09:11:54.978230Z","","","","",""

1857,"1","Все супер быстро! Спасибо! ","2025-05-14T09:12:05.026730Z",3890393.0,8.129,5.0,"Вопрос решен","2025-05-14T09:12:05.026730Z","","","","",""

1858,"1","Оперативно) спасибо","2025-05-14T09:12:13.521052Z",3890484.0,5.168,5.0,"Понравилось выполнение заявки","2025-05-14T09:12:13.521052Z","","","","",""

1859,"1","Супер","2025-05-14T09:12:17.857055Z",3890486.0,2.846,5.0,"Вопрос решен","2025-05-14T09:12:17.857055Z","","","","",""

1860,"1","Спасибо.","2025-05-14T09:12:23.319493Z",3890512.0,3.754,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:12:23.319493Z","","","","",""

1861,"1","Молодцы, оперативно. ","2025-05-14T09:13:29.847784Z",3890517.0,62.906,5.0,"Вопрос решен","2025-05-14T09:13:29.847784Z","","","","",""

1862,"1","Вопрос решился быстро. Спасибо!","2025-05-14T09:13:45.958742Z",3890604.0,13.952,5.0,"Вопрос решен","2025-05-14T09:13:45.958742Z","","","","",""

1863,"1","Спасибо 😉 ","2025-05-14T09:13:52.881948Z",3890656.0,3.921,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:13:52.881948Z","","","","",""

1864,"1","Александру спасибо за объяснение причины бульканья ! ","2025-05-14T09:14:07.272780Z",3890678.0,11.632,5.0,"Нравится качество работы сотрудников","2025-05-14T09:14:07.272780Z","","","","",""

1865,"1","спасибо! всё быстро!","2025-05-14T09:14:14.487106Z",3890716.0,5.154,5.0,"Вопрос решен","2025-05-14T09:14:14.487106Z","","","","",""

1866,"1","Спасибо","2025-05-14T09:14:20.798351Z",3890952.0,4.094,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:14:20.798351Z","","","","",""

1867,"1","Спасибо! Исправили мою ошибку","2025-05-14T09:14:27.532854Z",3890985.0,9.65,5.0,"Вопрос решен","2025-05-14T09:14:34.741834Z","","","","",""

1868,"1","мастер сделал все очень быстро и аккуратно","2025-05-14T09:14:49.232883Z",3891095.0,12.465,5.0,"Нравится качество работы сотрудников","2025-05-14T09:14:49.232883Z","","","","",""

1869,"1","спасибо!","2025-05-14T09:14:55.341372Z",3891173.0,3.494,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:14:55.341372Z","","","","",""

1870,"1","спасибо за оперативность","2025-05-14T09:15:00.624991Z",3891188.0,3.913,5.0,"Вопрос решен","2025-05-14T09:15:00.624991Z","","","","",""

1871,"1","Спасибо!","2025-05-14T09:15:07.866538Z",3891298.0,4.475,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:15:07.866538Z","","","","",""

1872,"1","Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ","2025-05-14T09:15:13.823097Z",3891325.0,3.943,5.0,"Нравится качество работы сотрудников","2025-05-14T09:15:13.823097Z","","","","",""

1873,"1","Иван, огромное спасибо вам ! ","2025-05-14T09:15:18.974694Z",3891380.0,3.242,5.0,"Нравится качество работы сотрудников","2025-05-14T09:15:18.974694Z","","","","",""

1874,"1","Среагировали за 20 минут!!!!","2025-05-14T09:15:28.813887Z",3891477.0,6.749,5.0,"Нравится скорость отработки заявок","2025-05-14T09:15:28.813887Z","","","","",""

1875,"1","Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ","2025-05-14T09:15:33.220889Z",3891489.0,3.134,5.0,"Нравится качество работы сотрудников","2025-05-14T09:15:33.220889Z","","","","",""

1876,"1","спасибо! в тот же день электрик решил проблему.","2025-05-14T09:15:57.069844Z",3891568.0,19.863,5.0,"Понравилось выполнение заявки","2025-05-14T09:15:57.069844Z","","","","",""

1877,"1","Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах","2025-05-14T09:16:07.305626Z",3891612.0,8.081,5.0,"Вопрос решен","2025-05-14T09:16:07.305626Z","","","","",""

1878,"1","спасибо!","2025-05-14T09:16:29.081905Z",3891740.0,19.874,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:16:29.081905Z","","","","",""

1879,"1","да все верно. спасибо","2025-05-14T09:16:38.539224Z",3891850.0,6.702,5.0,"Вопрос решен","2025-05-14T09:16:38.539224Z","","","","",""

1880,"1","спасибо всё бистро устранили ","2025-05-14T09:17:13.951739Z",3891871.0,33.249,5.0,"Вопрос решен","2025-05-14T09:17:13.951739Z","","","","",""

1881,"1","Спасибо, вроде бы стало лучше. ","2025-05-14T09:17:20.219002Z",3891943.0,4.066,4.0,"Вопрос решен","2025-05-14T09:17:20.219002Z","","","","",""

1882,"1","Спасибо большое за Вашу быструю и профессиональную помощь. ","2025-05-14T09:17:30.155199Z",3892115.0,7.237,5.0,"Нравится скорость отработки заявок","2025-05-14T09:17:30.155199Z","","","","",""

1883,"1","Все быстро, не смотря на поздний час.","2025-05-14T09:17:36.405800Z",3892189.0,4.062,5.0,"Нравится качество выполнения заявки","2025-05-14T09:17:36.405800Z","","","","",""

1884,"1","Спасибо ","2025-05-14T09:17:45.279054Z",3892247.0,5.43,5.0,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T09:17:45.279054Z","","","","",""

1885,"1","спасибо ","2025-05-14T09:17:51.879823Z",3892258.0,4.995,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:17:51.879823Z","","","","",""

1886,"1","спасибо","2025-05-14T09:17:56.268255Z",3892271.0,2.293,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:17:56.268255Z","","","","",""

1887,"1","ответ был предоставлен оперативно и в полном объеме","2025-05-14T09:18:16.699917Z",3892432.0,17.919,5.0,"Нравится скорость отработки заявок","2025-05-14T09:18:16.699917Z","","","","",""

1888,"1","Спасибо огромное,  напор стал отличным!","2025-05-14T09:18:26.114264Z",3892474.0,8.148,5.0,"Нравится скорость отработки заявок","2025-05-14T09:18:26.114264Z","","","","",""

1889,"1","спасибо","2025-05-14T09:18:33.677594Z",3892541.0,5.624,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T09:18:33.677594Z","","","","",""

1890,"1","Спасибо) там правда все убрали и стало прям чисто) если можете еще отмыть пятна чего-то… буду очень вам признателен) возможно там нужна не только тряпка)","2025-05-14T09:18:51.530069Z",3892548.0,15.414,5.0,"Нравится качество выполнения заявки","2025-05-14T09:18:51.530069Z","","","","",""

1891,"1","сделали","2025-05-14T09:19:05.350877Z",3892589.0,8.864,5.0,"Вопрос решен","2025-05-14T09:19:05.350877Z","","","","",""

1892,"1","Спасибо мастеру Сергею за четкую работу! ","2025-05-14T10:11:13.280261Z",3892591.0,9.14,5.0,"Нравится качество работы сотрудников","2025-05-14T10:11:13.280261Z","","","","",""

1893,"1","Наконец - то. Очень надеюсь, что через 2 дня он не встанет снова","2025-05-14T10:11:24.392562Z",3892629.0,6.697,4.0,"Другое","2025-05-14T10:11:24.392562Z","","","","",""

1894,"1","Благодарим, очень оперативно!","2025-05-14T10:11:34.406786Z",3892632.0,7.342,5.0,"Нравится скорость отработки заявок","2025-05-14T10:11:34.406786Z","","","","",""

1895,"1","Быстро, мастеру большое спасибо","2025-05-14T10:11:43.047029Z",3892659.0,5.732,5.0,"Нравится качество работы сотрудников","2025-05-14T10:11:43.047029Z","","","","",""

1896,"1","Вопрос решен быстро, спасибо мастеру. Фото выполненной работы приложил и даже позвонил!","2025-05-14T10:11:56.592290Z",3892748.0,11.791,5.0,"Нравится качество работы сотрудников","2025-05-14T10:11:56.592290Z","","","","",""

1897,"1","главное что проблема решена! спасибо!","2025-05-14T10:12:52.232635Z",3892858.0,51.427,5.0,"Вопрос решен","2025-05-14T10:12:52.232635Z","","","","",""

1898,"1","Спасибо.. все сделали быстро .. очень вежливые сотрудники. ","2025-05-14T10:13:00.482634Z",3892909.0,6.95,5.0,"Нравится качество работы сотрудников","2025-05-14T10:13:00.482634Z","","","","",""

1899,"1","спасибо, что решили проблему оперативно ","2025-05-14T10:13:12.907984Z",3892910.0,9.648,5.0,"Вопрос решен","2025-05-14T10:13:12.907984Z","","","","",""

1900,"1","Оперативно, внимательно, вежливо. Спасибо. ","2025-05-14T10:13:41.212977Z",3893074.0,19.212,5.0,"Нравится скорость отработки заявок","2025-05-14T10:13:41.212977Z","","","","",""

1901,"1","Спасибо, всё оперативно сделали!","2025-05-14T10:14:03.236548Z",3893110.0,8.004,5.0,"Вопрос решен","2025-05-14T10:14:03.236548Z","","","","",""

1902,"1","Была распечатана бумажная квитанция.Хочу поблагодарить работника расчетного отдела за разьяснения по квитанции и как найти электронный вариант квитанции в приложение Самолет+УК","2025-05-14T10:14:28.035854Z",3893437.0,22.987,5.0,"Нравится качество работы сотрудников","2025-05-14T10:14:28.035854Z","","","","",""

1903,"1","Заявка быстра принята в работу. Проблема решена. Спасибо! 

","2025-05-14T10:14:45.653555Z",3893476.0,11.122,5.0,"Нравится скорость отработки заявок","2025-05-14T10:14:45.653555Z","","","","",""

1904,"1","Молодцы! Быстро! 😁","2025-05-14T10:14:55.934833Z",3893532.0,7.817,5.0,"Вопрос решен","2025-05-14T10:14:55.934833Z","","","","",""

1905,"1","Спасибо","2025-05-14T10:15:04.491043Z",3893660.0,5.317,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T10:15:04.491043Z","","","","",""

1906,"1"," Спасибо большое за оперативность👍👍👍","2025-05-14T10:15:10.199025Z",3893735.0,3.81,5.0,"Вопрос решен","2025-05-14T10:15:10.199025Z","","","","",""

1907,"1","Благодарю!","2025-05-14T10:15:16.353445Z",3893847.0,3.689,5.0,"Вопрос решен","2025-05-14T10:15:16.353445Z","","","","",""

1908,"1","Спасибо большое,всех благ и процветание вашей компании ","2025-05-14T10:15:32.061863Z",3893860.0,14.018,5.0,"Нравится качество выполнения заявки","2025-05-14T10:15:32.061863Z","","","","",""

1909,"1","спасибо электрику","2025-05-14T10:15:43.141185Z",3893967.0,6.327,5.0,"Понравилось выполнение заявки","2025-05-14T10:15:43.141185Z","","","","",""

1910,"1","Спасибо ","2025-05-14T10:15:49.134641Z",3894014.0,3.856,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T10:15:49.134641Z","","","","",""

1911,"1","Спасибо ","2025-05-14T10:15:54.815641Z",3894023.0,3.635,5.0,"Вопрос решен","2025-05-14T10:15:54.815641Z","","","","",""

1912,"1","всё грамотно по полочкам объяснил","2025-05-14T10:16:06.060124Z",3894064.0,9.171,5.0,"Нравится качество выполнения заявки","2025-05-14T10:16:06.060124Z","","","","",""

1913,"1","благодарю за быстро и качественно оказанную услугу","2025-05-14T10:16:18.915256Z",3894130.0,10.163,5.0,"Понравилось выполнение заявки","2025-05-14T10:16:18.915256Z","","","","",""

1914,"1","Спасибо за оперативное решение вопроса! ","2025-05-14T10:16:27.143600Z",3894191.0,6.537,5.0,"Вопрос решен","2025-05-14T10:16:27.143600Z","","","","",""

1915,"1","Спасибо ","2025-05-14T10:16:34.191945Z",3894264.0,4.059,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T10:16:34.191945Z","","","","",""

1916,"1","Спасибо ","2025-05-14T10:16:39.169943Z",3894294.0,3.174,5.0,"Вопрос решен","2025-05-14T10:16:39.169943Z","","","","",""

1917,"1","Огромное спасибо, быстро и качественно ","2025-05-14T10:17:04.019043Z",3894326.0,15.562,5.0,"Понравилось выполнение заявки","2025-05-14T10:17:04.019043Z","","","","",""

1918,"1","спасибо","2025-05-14T10:17:39.413954Z",3894383.0,21.796,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T10:17:39.413954Z","","","","",""

1919,"1","Спасибо большое за оперативность ","2025-05-14T10:17:49.047744Z",3894419.0,7.802,5.0,"Нравится скорость отработки заявок","2025-05-14T10:17:49.047744Z","","","","",""

1920,"1","Спасибо большое! ","2025-05-14T10:17:55.063206Z",3894423.0,3.858,5.0,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-14T10:17:55.063206Z","","","","",""

1921,"1","спасибо! ","2025-05-14T10:18:00.775174Z",3894439.0,4.057,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T10:18:00.775174Z","","","","",""

1922,"1","спасибо за ремонт!","2025-05-14T10:18:16.010055Z",3894440.0,6.965,5.0,"Вопрос решен","2025-05-14T10:18:16.010055Z","","","","",""

1923,"1","благодарю менеджера Татьяну ","2025-05-14T10:18:24.821538Z",3894680.0,2.279,5.0,"Нравится качество работы сотрудников","2025-05-14T10:18:24.821538Z","","","","",""

1924,"1","благодарю менеджера ","2025-05-14T10:18:30.804442Z",3894684.0,4.277,5.0,"Нравится качество работы сотрудников","2025-05-14T10:18:30.804442Z","","","","",""

1925,"1","сотрудники молодцы!","2025-05-14T10:18:37.251808Z",3894714.0,3.612,5.0,"Нравится качество работы сотрудников","2025-05-14T10:18:37.251808Z","","","","",""

1926,"1","Большое спасибо ","2025-05-14T10:18:42.559003Z",3894876.0,3.508,5.0,"Вопрос решен","2025-05-14T10:18:42.559003Z","","","","",""

1927,"1","Большое спасибо ","2025-05-14T10:18:48.381919Z",3894890.0,3.547,5.0,"Вопрос решен","2025-05-14T10:18:48.381919Z","","","","",""

1928,"1","оперативно и качественно! браво!","2025-05-14T10:19:14.556988Z",3894893.0,21.906,5.0,"Вопрос решен","2025-05-14T10:19:14.556988Z","","","","",""

1929,"1","Спасибо огромное! Оперативно и качественно решили проблему! ","2025-05-14T10:19:23.727672Z",3894902.0,7.185,5.0,"Понравилось выполнение заявки","2025-05-14T10:19:23.727672Z","","","","",""

1930,"1","сделали","2025-05-14T10:19:29.347671Z",3894919.0,2.675,5.0,"Вопрос решен","2025-05-14T10:19:29.347671Z","","","","",""

1931,"1","Спасибо!","2025-05-14T10:19:36.636723Z",3894947.0,3.739,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T10:19:36.636723Z","","","","",""

1932,"1","спасибо за оперативность","2025-05-14T10:19:48.141626Z",3895024.0,9.071,5.0,"Вопрос решен","2025-05-14T10:19:48.141626Z","","","","",""

1933,"1","Поднималась сегодня с утра, запаха нет совсем. Спасибо большое ","2025-05-14T10:20:52.218712Z",3895042.0,61.944,5.0,"Вопрос решен","2025-05-14T10:20:52.218712Z","","","","",""

1934,"1","Специалист проконсультировал, сориентировал по срокам.","2025-05-14T10:21:15.881342Z",3895051.0,13.921,5.0,"Нравится качество работы сотрудников","2025-05-14T10:21:15.881342Z","","","","",""

1935,"1","спасибо, быстро и качественно. ","2025-05-14T10:21:26.061389Z",3895064.0,7.86,5.0,"","2025-05-14T10:21:26.061389Z","","","","",""

1936,"1","Спасибо ","2025-05-14T10:22:16.543906Z",3895084.0,3.883,5.0,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-14T10:22:16.543906Z","","","","",""

1937,"1","спасибо. ","2025-05-14T10:28:31.305760Z",3895126.0,5.683,5.0,"Вопрос решен","2025-05-14T10:28:31.305760Z","","","","",""

1938,"1","ну вроде, получше...

Слава Богу","2025-05-14T10:40:41.067355Z",3913566.0,6.959,5.0,"Нравится скорость отработки заявок","2025-05-14T10:40:41.067355Z","","","","",""

